module,type,name,res_id,src,value
account,field,"account.journal.period,icon",0,Icon,Ikona
account,help,"account.bank.statement,message_unread",0,If checked new messages require your attention.,"Jeśli zaznaczone, to wiadomość wymaga twojej uwagi"
account,help,"account.invoice,message_unread",0,If checked new messages require your attention.,"Jeśli zaznaczone, to wiadomość wymaga twojej uwagi"
account,help,"account.account.template,nocreate",0,"If checked, the new chart of accounts will not contain this by default.","Jeśli zaznaczone, to nowy plan kont nie będzie tego zawierał jako wartości domyślnej."
account,help,"account.tax,applicable_type",0,"If not applicable (computed through a Python code), the tax won't appear on the invoice.","Jeśli nie dotyczy (obliczenia są zdefiniowane w kodzie Pythona), to podatek nie pojawi się na fakturze."
account,help,"account.tax.template,applicable_type",0,"If not applicable (computed through a Python code), the tax won't appear on the invoice.","Jeśli nie dotyczy (obliczenia są zdefiniowane w kodzie Pythona), to podatek nie pojawi się na fakturze."
account,help,"account.journal,allow_date",0,If set to True then do not accept the entry if the entry date is not into the period dates,"Jeśli ustawione, to nie będą akceptowane zapisy z datą nie zawartą w okresie."
account,help,"account.move.line,tax_amount",0,"If the Tax account is a tax code account, this field will contain the taxed amount.If the tax account is base tax code, this field will contain the basic amount(without tax).","Jeśli konto podatku jest kontem rejestru podatku, to pole zawiera wartość podatku. Jeśli konto jest kontem rejestru podstawy, to pole zawiera wartość podstawy (bez podatku)."
account,help,"account.account,active",0,"If the active field is set to False, it will allow you to hide the account without removing it.","Jeśli pole Aktywne jest niezaznaczone, to konto będzie ukryte (nie musisz go wtedy usuwać)."
account,help,"account.analytic.journal,active",0,"If the active field is set to False, it will allow you to hide the analytic journal without removing it.",Niezaznaczenie tego pola pozwala ukryć dziennik analityczny bez konieczności usuwania go.
account,help,"account.journal.period,active",0,"If the active field is set to False, it will allow you to hide the journal period without removing it.","Jeśli pole Aktywne jest niezaznaczone, to okres będzie ukryty (nie musisz go wtedy usuwać)."
account,help,"account.payment.term,active",0,"If the active field is set to False, it will allow you to hide the payment term without removing it.","Jeśli pole Aktywne jest niezaznaczone, to płatność będzie ukryta (nie musisz jej wtedy usuwać)."
account,help,"account.tax,active",0,"If the active field is set to False, it will allow you to hide the tax without removing it.","Jeśli pole Aktywne jest niezaznaczone, to podatek będzie ukryty (nie będziesz go musiał usuwać)."
account,help,"account.journal,group_invoice_lines",0,"If this box is checked, the system will try to group the accounting lines when generating them from invoices.","Jeśli ta opcja jest zaznaczona, to system będzie próbował grupować pozycje księgowań w trakcie generacji ich z faktur."
account,help,"account.config.settings,module_account_accountant",0,"If you do not check this box, you will be able to do invoicing & payments, but not accounting (Journal Items, Chart of  Accounts, ...)","Jeśli zaznaczysz tę opcję, to będziesz mógł operować fakturami i płatnościami, ale nie księgowością (dziennikami, planem kont...)"
account,view,account.config.settings,0,"If you put ""%(year)s"" in the prefix, it will be replaced by the current year.","If you put ""%(year)s"" in the prefix, it will be replaced by the current year."
account,help,"res.company,tax_calculation_rounding_method",0,"If you select 'Round per Line' : for each tax, the tax amount will first be computed and rounded for each PO/SO/invoice line and then these rounded amounts will be summed, leading to the total amount for that tax. If you select 'Round Globally': for each tax, the tax amount will be computed for each PO/SO/invoice line, then these amounts will be summed and eventually this total tax amount will be rounded. If you sell with tax included, you should choose 'Round per line' because you certainly want the sum of your tax-included line subtotals to be equal to the total amount with taxes.","Jeśli wybierzesz 'Zaokrąglaj pozycje', to dla każdego podatku, każda wartość będzie obliczona i zaokrąglona w każdej pozycji zamówienia sprzedaży, zamówienia zakupu lub faktury i dopiero zaokrąglone wartości będą zsumowane. Jeśli wybierzesz 'Zaokrąglaj globalnie', to podatki i pozycje zostaną najpierw zsumowane i dopiero ewentualnie zaokrąglone. Jeśli stosujesz sprzedaż z podatkami wliczonymi w cenę, to powinieneś wybrać 'Zaokrąglaj pozycje' ponieważ zapewne chcesz, aby suma wartości z podatkami była równa sumie wartości brutto."
account,help,"account.config.settings,tax_calculation_rounding_method",0,"If you select 'Round per line' : for each tax, the tax amount will first be computed and rounded for each PO/SO/invoice line and then these rounded amounts will be summed, leading to the total amount for that tax. If you select 'Round globally': for each tax, the tax amount will be computed for each PO/SO/invoice line, then these amounts will be summed and eventually this total tax amount will be rounded. If you sell with tax included, you should choose 'Round per line' because you certainly want the sum of your tax-included line subtotals to be equal to the total amount with taxes.","Jeśli wybierzesz 'Zaokrąglaj pozycje', to dla każdego podatku, każda wartość będzie obliczona i zaokrąglona w każdej pozycji zamówienia sprzedaży, zamówienia zakupu lub faktury i dopiero zaokrąglone wartości będą zsumowane. Jeśli wybierzesz 'Zaokrąglaj globalnie', to podatki i pozycje zostaną najpierw zsumowane i dopiero ewentualnie zaokrąglone. Jeśli stosujesz sprzedaż z podatkami wliczonymi w cenę, to powinieneś wybrać 'Zaokrąglaj pozycje' ponieważ zapewne chcesz, aby suma wartości z podatkami była równa sumie wartości brutto."
account,help,"account.partner.ledger,initial_balance",0,"If you selected to filter by date or period, this field allow you to add a row to display the amount of debit/credit/balance that precedes the filter you've set.","If you selected to filter by date or period, this field allow you to add a row to display the amount of debit/credit/balance that precedes the filter you've set."
account,help,"account.report.general.ledger,initial_balance",0,"If you selected to filter by date or period, this field allow you to add a row to display the amount of debit/credit/balance that precedes the filter you've set.","If you selected to filter by date or period, this field allow you to add a row to display the amount of debit/credit/balance that precedes the filter you've set."
account,view,account.unreconcile.reconcile,0,"If you unreconcile transactions, you must also verify all the actions that are linked to those transactions because they will not be disable","Jeśli kasujesz uzgodnienia, to musisz również zweryfikować akcje zależne od tych transakcji, bo one mogą być ciągle aktywne."
account,view,account.unreconcile,0,"If you unreconcile transactions, you must also verify all the actions that are linked to those transactions because they will not be disabled","Jeśli kasujesz uzgodnienia, to musisz również zweryfikować akcje zależne od tych transakcji, bo one mogą być ciągle aktywne."
account,help,"account.invoice,payment_term",0,"If you use payment terms, the due date will be computed automatically at the generation of accounting entries. If you keep the payment term and the due date empty, it means direct payment. The payment term may compute several due dates, for example 50% now, 50% in one month.","Jeśli stosujesz warunki płatności, to data zapłaty będzie wyliczana automatycznie przy generowaniu zapisów na koncie. Jeśli pozostawisz puste warunki płatności i datę zapłaty, to będzie oznaczać płatność natychmiastową. Warunki płatności mogą wyliczyć wiele dat zapłaty. Np. 50% teraz i 50% w ciągu miesiąca."
account,help,"account.invoice,date_due",0,"If you use payment terms, the due date will be computed automatically at the generation of accounting entries. The payment term may compute several due dates, for example 50% now and 50% in one month, but if you want to force a due date, make sure that the payment term is not set on the invoice. If you keep the payment term and the due date empty, it means direct payment.","Jeśli stosujesz warunki zapłaty, to termin płatności zostanie obliczony automatycznie w trakcie generowania zapisów księgowych (przy zatwierdzaniu faktury). Warunki płatności mogą zawierać kilka terminów (np. 50% teraz i 50% w ciągu 30dni), ale jeśli chcesz wymusić termin płatności, to upewnij się, że warunki płatności nie są ustawione na fakturze. Jeśli nie ma ani warunków płatności, ani terminu zapłaty, to oznacza płatność natychmiastową."
account,help,"account.journal,cash_control",0,"If you want the journal should be control at opening/closing, check this option",Zaznacz tę opcję jeśli dziennik ma być stosowany do otwarcia/zamykania roku
account,model,"account.payment.term,name",account.account_payment_term_immediate,Immediate Payment,Płatność natychmiastowa
account,model,"account.payment.term,note",account.account_payment_term_immediate,Immediate Payment,Płatność natychmiastowa
account,model,"process.node,name",account.process_node_importinvoice0,Import from invoice,Importuj z faktury
account,model,"process.transition,name",account.process_transition_invoiceimport0,Import from invoice or payment,Importuj z faktur lub płatności
account,model,"process.transition,note",account.process_transition_invoiceimport0,Import of the statement in the system from a supplier or customer invoice,Import faktur do wyciągu
account,model,"process.transition,note",account.process_transition_filestatement0,Import of the statement in the system from an electronic file,Importuj wyciąg z pliku.
account,report,account.partner.balance,0,In dispute,Sporne
account,code,addons/account/wizard/account_period_close.py,51,"In order to close a period, you must first post related journal entries.",Przed zamknięciem okresu musisz zaksięgować wszystkie zapisy.
account,code,addons/account/account_bank_statement.py,478,"In order to delete a bank statement, you must first cancel it to delete related journal items.","Aby usunąć wyciąg, musisz najpierw go anulować, aby usunąć zapisy."
account,field,"account.partner.ledger,initial_balance",0,Include Initial Balances,Włącz salda początkowe
account,field,"account.report.general.ledger,initial_balance",0,Include Initial Balances,Włącz salda początkowe
account,field,"account.tax.template,include_base_amount",0,Include in Base Amount,Włącz do wartości bazowej
account,field,"account.tax,include_base_amount",0,Included in base amount,Włączone w kwotę bazową
account,model,"account.account.type,name",account.data_account_type_income,Income,Dochody
account,model,"account.financial.report,name",account.account_financial_report_income0,Income,Dochody
account,view,account.chart.template,0,Income Account,Konto przychodów
account,field,"product.category,property_account_income_categ",0,Income Account,Konto przychodów
account,field,"product.template,property_account_income",0,Income Account,Konto przychodów
account,field,"account.chart.template,property_account_income",0,Income Account on Product Template,Konto dochodu w szablonie produktu
account,field,"account.chart.template,property_account_income_categ",0,Income Category Account,Konto dochodów dla kategorii
account,model,"account.account.type,name",account.account_type_income_view1,Income View,Widok przychodów
account,help,"account.tax,include_base_amount",0,Indicates if the amount of tax must be included in the base amount for the computation of the next taxes,"Określa, czy podatek ma być wliczony w podstawę do obliczenia następnego podatku"
account,view,account.move,0,Information,Informacja
account,view,account.move.line,0,Information,Informacja
account,view,account.move.line.reconcile.writeoff,0,Information addendum,Uzupełnienie informacji
account,report,account.third_party_ledger,0,Initial Balance,Bilans początkowy
account,report,account.third_party_ledger_other,0,Initial Balance,Bilans początkowy
account,view,account.config.settings,0,Install more chart templates,Instaluj więcej szablonów planu kont
account,help,"account.installer,charts",0,Installs localized accounting charts to match as closely as possible the accounting needs of your company based on your country.,"Instaluje zlokalizowany plan kont, aby odpowiadać najlepiej, jak to tylko możliwe, wymaganiom księgowym w twojej firmie w oparciu o kraj, w którym firma funkcjonuje."
account,code,addons/account/account_invoice.py,540,Insufficient Data!,Za mało danych!
account,code,addons/account/wizard/account_invoice_refund.py,146,Insufficient Data!,Insufficient Data!
account,view,account.entries.report,0,Int.Type,Typ wew.
account,field,"account.tax.template,description",0,Internal Name,Nazwa wewnętrzna
account,view,account.move,0,Internal Note,Notatka wewnętrzna
account,field,"account.move,narration",0,Internal Note,Notatka wewnętrzna
account,field,"account.move.line,narration",0,Internal Note,Notatka wewnętrzna
account,field,"account.account,note",0,Internal Notes,Uwagi wewnętrzne
account,field,"account.journal,internal_account_id",0,Internal Transfers Account,Konto wenętrznych przeksięgowań
account,view,account.account,0,Internal Type,Typ wewnętrzny
account,field,"account.account,type",0,Internal Type,Typ wewnętrzny
account,view,account.account.template,0,Internal Type,Typ wewnętrzny
account,field,"account.account.template,type",0,Internal Type,Typ wewnętrzny
account,field,"account.entries.report,type",0,Internal Type,Typ wewnętrzny
account,view,account.account.template,0,Internal notes...,Internal notes...
account,model,"ir.actions.report.xml,name",account.account_intracom,IntraCom,IntraCom
account,code,addons/account/account_bank_statement.py,478,Invalid Action!,Niedozwolona akcja!
account,code,addons/account/wizard/account_period_close.py,51,Invalid Action!,Invalid Action!
account,model,"ir.actions.act_window,name",account.action_account_analytic_invert_balance,Inverted Analytic Balance,Odwrotny bilans analityczny
account,model,"ir.actions.report.xml,name",account.account_analytic_account_inverted_balance,Inverted Analytic Balance,Odwrotny bilans analityczny
account,report,account.analytic.account.inverted.balance,0,Inverted Analytic Balance -,Odwrotny bilans analityczny
account,report,account.invoice,0,Invoice,Faktura
account,view,account.invoice,0,Invoice,Faktura
account,view,account.invoice.report,0,Invoice,Faktura
account,field,"account.move.line,invoice",0,Invoice,Faktura
account,model,"ir.model,name",account.model_account_invoice,Invoice,Faktura
account,model,"res.request.link,name",account.req_link_invoice,Invoice,Faktura
account,view,account.invoice,0,Invoice ,Faktura 
account,view,account.change.currency,0,Invoice Currency,Waluta faktury
account,report,account.invoice,0,Invoice Date,Data faktury
account,view,account.invoice,0,Invoice Date,Data faktury
account,field,"account.invoice,date_invoice",0,Invoice Date,Data faktury
account,field,"report.invoice.created,date_invoice",0,Invoice Date,Data faktury
account,view,account.invoice.line,0,Invoice Line,Pozycja faktury
account,field,"account.invoice.tax,invoice_id",0,Invoice Line,Pozycja faktury
account,model,"ir.model,name",account.model_account_invoice_line,Invoice Line,Pozycja faktury
account,view,account.invoice,0,Invoice Lines,Pozycje faktury
account,field,"account.invoice,invoice_line",0,Invoice Lines,Pozycje faktury
account,field,"account.invoice,internal_number",0,Invoice Number,Numer faktury
account,field,"report.invoice.created,number",0,Invoice Number,Numer faktury
account,sql_constraint,account.invoice,0,Invoice Number must be unique per Company!,Numer faktury musi być unikalny w firmie!
account,field,"account.invoice,reference",0,Invoice Reference,Odnośnik faktury
account,field,"account.invoice.line,invoice_id",0,Invoice Reference,Odnośnik faktury
account,model,"ir.model,name",account.model_account_invoice_refund,Invoice Refund,Korekta
account,field,"account.invoice.report,state",0,Invoice Status,Stan faktury
account,model,"ir.model,name",account.model_account_invoice_tax,Invoice Tax,Podatek faktury
account,field,"account.tax,account_collected_id",0,Invoice Tax Account,Konto podatku dla faktur
account,field,"account.tax.template,account_collected_id",0,Invoice Tax Account,Konto podatku dla faktur
account,field,"account.tax,account_analytic_collected_id",0,Invoice Tax Analytic Account,Konto analityczne podatku faktury
account,code,addons/account/wizard/account_state_open.py,37,Invoice is already reconciled.,Faktura jest już uzgodniona
account,code,addons/account/account_invoice.py,596,Invoice line account's company and invoice's compnay does not match.,Firma z pozycji nie odpowiada firmie z faktury
account,view,account.invoice,0,Invoice lines,Pozycje faktury
account,model,"mail.message.subtype,description",account.mt_invoice_paid,Invoice paid,Faktua zapłacona
account,code,addons/account/account_invoice.py,1318,Invoice partially paid: %s%s of %s%s (%s%s remaining).,Faktura częściowo zapłacona: %s%s of %s%s (pozostało %s%s).
account,field,"account.config.settings,sale_sequence_prefix",0,Invoice sequence,Numeracja faktur
account,model,"mail.message.subtype,description",account.mt_invoice_validated,Invoice validated,Faktua zatwierdzona
account,model,"process.node,note",account.process_node_paidinvoice0,Invoice's state is Done,Stan faktury jest Wykonano
account,model,"process.node,note",account.process_node_supplierpaidinvoice0,Invoice's state is Done.,Stan faktury jest Wykonano
account,model,"process.node,note",account.process_node_invoiceinvoice0,Invoice's state is Open,Stan faktury jest Otwarte
account,model,"process.node,note",account.process_node_supplierinvoiceinvoice0,Invoice's state is Open,Stan faktury jest Otwarte
account,model,"email.template,report_name",account.email_template_edi_invoice,"Invoice_${(object.number or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}","Invoice_${(object.number or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}"
account,view,account.invoice.report,0,Invoiced,Zafakturowano
account,view,account.invoice,0,Invoices,Faktury
account,view,account.tax,0,Invoices,Faktury
account,view,account.tax.template,0,Invoices,Faktury
account,selection,"account.vat.declaration,based_on",0,Invoices,Faktury
account,model,"ir.actions.act_window,name",account.act_res_partner_2_account_invoice_opened,Invoices,Faktury
account,model,"ir.actions.act_window,name",account.action_invoice_tree,Invoices,Faktury
account,model,"ir.actions.report.xml,name",account.account_invoices,Invoices,Faktury
account,view,report.invoice.created,0,Invoices,Faktury
account,field,"res.partner,invoice_ids",0,Invoices,Faktury
account,view,account.invoice.report,0,Invoices Analysis,Analiza faktur
account,model,"ir.actions.act_window,name",account.action_account_invoice_report_all,Invoices Analysis,Analiza faktur
account,model,"ir.ui.menu,name",account.menu_action_account_invoice_report_all,Invoices Analysis,Analiza faktur
account,model,"ir.actions.act_window,name",account.action_view_created_invoice_dashboard,Invoices Created Within Past 15 Days,Faktury utworzone w ostatnich 15. dniach.
account,model,"ir.model,name",account.model_account_invoice_report,Invoices Statistics,Statystyka faktur
account,model,"ir.ui.menu,name",account.menu_account_config,Invoicing,Fakturowanie
account,model,"ir.ui.menu,name",account.menu_finance,Invoicing,Fakturowanie
account,model,"ir.ui.menu,name",account.periodical_processing_invoicing,Invoicing,Fakturowanie
account,model,"res.groups,name",account.group_account_invoice,Invoicing & Payments,Fakturowanie i płatności
account,field,"account.bank.statement,message_is_follower",0,Is a Follower,Jest wypowiadającym się
account,field,"account.invoice,message_is_follower",0,Is a Follower,Jest wypowiadającym się
account,help,"account.move.reconcile,opening_reconciliation",0,Is this reconciliation produced by the opening of a new fiscal year ?.,Czy to uzgodnienie powstało z otwarcia nowego roku podatkowego ?
account,help,"account.journal,default_credit_account_id",0,It acts as a default account for credit amount,To jest domyślne konto dla wartości Winien
account,help,"account.journal,default_debit_account_id",0,It acts as a default account for debit amount,Jest to domyślne konto dla wartości Winien.
account,help,"account.partner.ledger,amount_currency",0,It adds the currency column on report if the currency differs from the company currency.,"To pozwala dodać kolumnę waluty na raportach, jeśli waluta jest inna niż waluta firmy."
account,help,"account.report.general.ledger,amount_currency",0,It adds the currency column on report if the currency differs from the company currency.,"To pozwala dodać kolumnę waluty na raportach, jeśli waluta jest inna niż waluta firmy."
account,help,"account.invoice,reconciled",0,It indicates that the invoice has been paid and the journal entry of the invoice has been reconciled with one or several journal entries of payment.,"To oznacza, że faktura została zapłacona, a zapis został uzgodniony z zapisem płatności."
account,help,"account.invoice,sent",0,It indicates that the invoice has been sent.,"To oznacza, że faktura została wysłana."
account,selection,"account.financial.report,style_overwrite",0,Italic Text (smaller),Italic Text (smaller)
account,report,account.analytic.account.cost_ledger,0,J.C. /Move name,Nazwa zapisu
account,report,account.analytic.account.quantity_cost_ledger,0,J.C./Move name,J.C./Zmień nazwę
account,report,account.general.ledger,0,JRNL,DK
account,report,account.general.ledger_landscape,0,JRNL,DK
account,report,account.third_party_ledger,0,JRNL,DK
account,report,account.third_party_ledger_other,0,JRNL,DK
account,selection,"account.entries.report,month",0,January,Styczeń
account,selection,"account.invoice.report,month",0,January,Styczeń
account,selection,"analytic.entries.report,month",0,January,Styczeń
account,selection,"report.account.sales,month",0,January,Styczeń
account,selection,"report.account_type.sales,month",0,January,Styczeń
account,view,account.analytic.line,0,Journal,Dziennik
account,field,"account.automatic.reconcile,journal_id",0,Journal,Dziennik
account,view,account.bank.statement,0,Journal,Dziennik
account,field,"account.bank.statement,journal_id",0,Journal,Dziennik
account,field,"account.bank.statement.line,journal_id",0,Journal,Dziennik
account,report,account.central.journal,0,Journal,Dziennik
account,view,account.entries.report,0,Journal,Dziennik
account,field,"account.entries.report,journal_id",0,Journal,Dziennik
account,view,account.invoice,0,Journal,Dziennik
account,field,"account.invoice,journal_id",0,Journal,Dziennik
account,view,account.invoice.report,0,Journal,Dziennik
account,field,"account.invoice.report,journal_id",0,Journal,Dziennik
account,view,account.journal,0,Journal,Dziennik
account,field,"account.journal.cashbox.line,journal_id",0,Journal,Dziennik
account,field,"account.journal.period,journal_id",0,Journal,Dziennik
account,report,account.journal.period.print,0,Journal,Dziennik
account,report,account.journal.period.print.sale.purchase,0,Journal,Dziennik
account,view,account.model,0,Journal,Dziennik
account,field,"account.model,journal_id",0,Journal,Dziennik
account,view,account.move,0,Journal,Dziennik
account,field,"account.move,journal_id",0,Journal,Dziennik
account,field,"account.move.bank.reconcile,journal_id",0,Journal,Dziennik
account,view,account.move.line,0,Journal,Dziennik
account,field,"account.move.line,journal_id",0,Journal,Dziennik
account,view,analytic.entries.report,0,Journal,Dziennik
account,field,"analytic.entries.report,journal_id",0,Journal,Dziennik
account,model,"ir.actions.report.xml,name",account.account_journal,Journal,Dziennik
account,model,"ir.model,name",account.model_account_journal,Journal,Dziennik
account,field,"validate.account.move,journal_id",0,Journal,Dziennik
account,selection,"account.report.general.ledger,sortby",0,Journal & Partner,Dziennik i Partner
account,code,addons/account/static/src/xml/account_move_line_quickadd.xml,14,Journal :,Dziennik :
account,field,"account.analytic.journal,code",0,Journal Code,Kod dziennika
account,view,account.bank.statement,0,Journal Entries,Zapisy księgowe
account,view,account.move,0,Journal Entries,Zapisy księgowe
account,model,"ir.actions.act_window,name",account.action_move_journal_line,Journal Entries,Zapisy księgowe
account,model,"ir.ui.menu,name",account.menu_action_move_journal_line_form,Journal Entries,Zapisy księgowe
account,model,"ir.ui.menu,name",account.menu_finance_entries,Journal Entries,Zapisy księgowe
account,view,account.move,0,Journal Entries to Review,Zapisy do przeglądu
account,view,account.entries.report,0,Journal Entries with period in current period,Zapisy w tym okresie
account,view,account.entries.report,0,Journal Entries with period in current year,Zapisy z okresem w bieżącym roku
account,field,"account.invoice,move_id",0,Journal Entry,Zapis dziennika
account,field,"account.invoice,move_name",0,Journal Entry,Zapis dziennika
account,field,"account.move.line,move_id",0,Journal Entry,Zapis dziennika
account,view,account.model,0,Journal Entry Model,Model zapisów
account,view,account.model.line,0,Journal Entry Model Line,Pozycja modelu zapisów
account,selection,"account.print.journal,sort_selection",0,Journal Entry Number,Numer zapisu
account,view,account.move.reconcile,0,Journal Entry Reconcile,Uzgodnienie zapisu dziennika
account,view,account.move,0,Journal Item,Pozycja zapisu dziennika
account,view,account.move.line,0,Journal Item,Pozycja zapisu dziennika
account,code,addons/account/account_move_line.py,780,"Journal Item '%s' (id: %s), Move '%s' is already reconciled!","Journal Item '%s' (id: %s), Move '%s' is already reconciled!"
account,view,account.bank.statement,0,Journal Items,Pozycje zapisów
account,view,account.move,0,Journal Items,Pozycje zapisów
account,view,account.move.line,0,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.act_account_journal_2_account_move_line,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.act_account_move_to_account_move_line_open,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.act_account_partner_account_move,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.action_account_items,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.action_account_moves_all_a,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.action_move_line_select,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.action_tax_code_items,Journal Items,Pozycje zapisów
account,model,"ir.actions.act_window,name",account.action_tax_code_line_open,Journal Items,Pozycje zapisów
account,model,"ir.model,name",account.model_account_move_line,Journal Items,Pozycje zapisów
account,model,"ir.ui.menu,name",account.menu_action_account_moves_all,Journal Items,Pozycje zapisów
account,model,"ir.model,name",account.model_account_entries_report,Journal Items Analysis,Analiza elementów dziennika
account,view,account.move.line,0,Journal Items to Reconcile,Pozycje zapisów do uzgodnienia
account,model,"ir.actions.act_window,name",account.action_account_manual_reconcile,Journal Items to Reconcile,Pozycje zapisów do uzgodnienia
account,field,"account.analytic.journal,name",0,Journal Name,Nazwa dziennika
account,report,account.general.journal,0,Journal Name,Nazwa dziennika
account,field,"account.journal,name",0,Journal Name,Nazwa dziennika
account,model,"ir.model,name",account.model_account_journal_period,Journal Period,Okres dziennika
account,view,account.journal.select,0,Journal Select,Wybierz dziennik
account,help,"account.journal,analytic_journal_id",0,Journal for analytic entries,Dziennik dla zapisów analitycznych
account,code,addons/account/account_bank_statement.py,369,"Journal item ""%s"" is not valid.","Zapis ""%s"" jest niedozwolony."
account,field,"account.journal.period,name",0,Journal-Period Name,Dziennik - nazwa okresu
account,field,"account.aged.trial.balance,journal_ids",0,Journals,Dzienniki
account,field,"account.analytic.cost.ledger.journal.report,journal",0,Journals,Dzienniki
account,field,"account.balance.report,journal_ids",0,Journals,Dzienniki
account,field,"account.central.journal,journal_ids",0,Journals,Dzienniki
account,field,"account.common.account.report,journal_ids",0,Journals,Dzienniki
account,field,"account.common.journal.report,journal_ids",0,Journals,Dzienniki
account,field,"account.common.partner.report,journal_ids",0,Journals,Dzienniki
account,view,account.common.report,0,Journals,Dzienniki
account,field,"account.common.report,journal_ids",0,Journals,Dzienniki
account,report,account.general.journal,0,Journals,Dzienniki
account,field,"account.general.journal,journal_ids",0,Journals,Dzienniki
account,report,account.general.ledger,0,Journals,Dzienniki
account,report,account.general.ledger_landscape,0,Journals,Dzienniki
account,view,account.journal.period,0,Journals,Dzienniki
account,report,account.partner.balance,0,Journals,Dzienniki
account,field,"account.partner.balance,journal_ids",0,Journals,Dzienniki
account,field,"account.partner.ledger,journal_ids",0,Journals,Dzienniki
account,view,account.print.journal,0,Journals,Dzienniki
account,field,"account.print.journal,journal_ids",0,Journals,Dzienniki
account,field,"account.report.general.ledger,journal_ids",0,Journals,Dzienniki
account,report,account.third_party_ledger,0,Journals,Dzienniki
account,report,account.third_party_ledger_other,0,Journals,Dzienniki
account,field,"account.vat.declaration,journal_ids",0,Journals,Dzienniki
account,field,"accounting.report,journal_ids",0,Journals,Dzienniki
account,model,"ir.actions.act_window,name",account.action_account_journal_form,Journals,Dzienniki
account,model,"ir.actions.act_window,name",account.action_account_journal_period_tree,Journals,Dzienniki
account,model,"ir.ui.menu,name",account.menu_account_print_journal,Journals,Dzienniki
account,model,"ir.ui.menu,name",account.menu_action_account_journal_form,Journals,Dzienniki
account,model,"ir.ui.menu,name",account.menu_journals,Journals,Dzienniki
account,model,"ir.ui.menu,name",account.menu_journals_report,Journals,Dzienniki
account,selection,"account.entries.report,month",0,July,Lipiec
account,selection,"account.invoice.report,month",0,July,Lipiec
account,selection,"analytic.entries.report,month",0,July,Lipiec
account,selection,"report.account.sales,month",0,July,Lipiec
account,selection,"report.account_type.sales,month",0,July,Lipiec
account,selection,"account.entries.report,month",0,June,Czerwiec
account,selection,"account.invoice.report,month",0,June,Czerwiec
account,selection,"analytic.entries.report,month",0,June,Czerwiec
account,selection,"report.account.sales,month",0,June,Czerwiec
account,selection,"report.account_type.sales,month",0,June,Czerwiec
account,report,account.analytic.account.journal,0,KI,KI
account,help,"account.aged.trial.balance,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.balance.report,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.central.journal,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.common.account.report,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.common.journal.report,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.common.partner.report,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.common.report,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.general.journal,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.partner.balance,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.partner.ledger,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.print.journal,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.report.general.ledger,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.vat.declaration,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"accounting.report,fiscalyear_id",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"accounting.report,fiscalyear_id_cmp",0,Keep empty for all open fiscal year,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.chart,fiscalyear",0,Keep empty for all open fiscal years,Pozostaw puste dla wszystkich otwartych lat podatkowych
account,help,"account.invoice,date_invoice",0,Keep empty to use the current date,"Pozostaw puste, aby stosować bieżącą datę"
account,view,account.tax.template,0,Keep empty to use the expense account,Zostaw puste żeby używać konta kosztowego
account,view,account.tax.template,0,Keep empty to use the income account,"Pozostaw puste, aby stosować konto dochodowe"
